index	timestamp	hour	solar_dahead_utc	wind_on_dahead_utc	alpha	beta
6853	20190813_130000	13	5848	2579	36.61488742	0.001009652
6854	20190813_140000	14	5540	2775	36.39382639	0.001002602
6855	20190813_150000	15	5032	3148	36.25451511	0.001431135
6856	20190813_160000	16	4269	3588	36.72081194	0.002016292
6857	20190813_170000	17	3020	4008	37.20876556	0.002423308
6858	20190813_180000	18	1532	4264	36.73358371	0.002509852
6859	20190813_190000	19	730	4344	36.13894104	0.002506656
6860	20190813_200000	20	572	4454	37.38890561	0.002410419
6861	20190813_210000	21	550	4128	36.36091639	0.001000742
6862	20190813_220000	22	457	3434	36.96947902	0.002191852
6863	20190813_230000	23	426	3209	35.28704834	0.002835258
6864	20190814_000000	0	387	2914	48.04459988	0.002536384
6865	20190814_010000	1	371	2589	44.13822622	0.002210668
6866	20190814_020000	2	292	2361	40.9291917	0.00152054
6867	20190814_030000	3	280	2306	39.68688738	0.001279114
6868	20190814_040000	4	199	2286	37.39902057	0.000893829
6869	20190814_050000	5	225	2329	36.869393	0.000977889
6870	20190814_060000	6	843	2142	37.51384619	0.001062755
6871	20190814_070000	7	2449	1926	37.23705046	0.001458341
6872	20190814_080000	8	4372	1750	37.30633915	0.001418818
6873	20190814_090000	9	5381	1766	37.27929086	0.001094183
6874	20190814_100000	10	5946	1850	36.59829561	0.001123352
6875	20190814_110000	11	6234	1966	36.35153753	0.001237018
6876	20190814_120000	12	6269	2115	36.43293615	0.001098776
6877	20190814_130000	13	6093	2241	36.54651916	0.00110062
6878	20190814_140000	14	5731	2425	36.3189067	0.001496719
6879	20190814_150000	15	5178	2655	37.59504259	0.002705178
6880	20190814_160000	16	4329	2990	37.02556531	0.0024424
6881	20190814_170000	17	3064	3345	36.48883929	0.001903326
6882	20190814_180000	18	1510	3266	36.11569905	0.001527248
6883	20190814_190000	19	708	3331	36.34203015	0.00148402
6884	20190814_200000	20	561	3363	36.25955869	0.001127348
6885	20190814_210000	21	569	3336	36.90439822	0.001040031
6886	20190814_220000	22	545	3248	36.29306898	0.001352818
6887	20190814_230000	23	539	3212	37.44578446	0.002569613
6888	20190815_000000	0	532	3184	41.6579523	0.00169192
6889	20190815_010000	1	525	3097	37.77231553	0.001042587
6890	20190815_020000	2	448	3110	36.63026917	0.001017906
6891	20190815_030000	3	418	3020	36.08331781	0.001368767
6892	20190815_040000	4	296	2882	35.35072999	0.002223421
6893	20190815_050000	5	253	2784	34.83545243	0.003303401
6894	20190815_060000	6	853	2406	32.87177346	0.00373376
6895	20190815_070000	7	2490	1965	24.26585806	0.003982351
6896	20190815_080000	8	4509	1618	20.06099985	0.004334731
6897	20190815_090000	9	5497	1573	20.03537876	0.004406237
6898	20190815_100000	10	6045	1670	18.48019337	0.00436853
6899	20190815_110000	11	6323	1834	19.46075229	0.004339281
6900	20190815_120000	12	6392	2181	20.47139038	0.003932969
6901	20190815_130000	13	6234	2626	23.62460371	0.004180536
6902	20190815_140000	14	5847	3155	22.26871023	0.004036632
6903	20190815_150000	15	5270	3680	18.7432818	0.003975765
6904	20190815_160000	16	4428	4248	17.53817313	0.004102855
6905	20190815_170000	17	3182	4831	16.1700038	0.003980403
6906	20190815_180000	18	1597	4827	15.87654801	0.003954255
6907	20190815_190000	19	756	4679	18.3941178	0.003820801
6908	20190815_200000	20	600	4633	23.83942435	0.004142602
6909	20190815_210000	21	599	4161	32.27808437	0.003870549
6910	20190815_220000	22	580	3601	32.41759334	0.003775237
6911	20190815_230000	23	581	3095	30.66875265	0.004457636
6912	20190816_000000	0	570	2706	48.19366045	0.002335183
6913	20190816_010000	1	564	2350	45.96726726	0.002425207
6914	20190816_020000	2	475	2083	43.20232513	0.002248328
6915	20190816_030000	3	388	1850	41.36356523	0.002027067
6916	20190816_040000	4	269	1640	39.15044498	0.001613762
6917	20190816_050000	5	266	1500	36.53219902	0.001442811
6918	20190816_060000	6	874	1300	36.95244098	0.002534708
6919	20190816_070000	7	2655	1118	35.33290742	0.003041492
6920	20190816_080000	8	4778	970	33.72083573	0.003116613
6921	20190816_090000	9	5788	1109	34.36958035	0.003009584
6922	20190816_100000	10	6351	1331	33.88777485	0.002981797
6923	20190816_110000	11	6614	1684	34.93658782	0.002664728
6924	20190816_120000	12	6656	2064	35.42818938	0.002441839
6925	20190816_130000	13	6485	2424	35.37994046	0.002064785
6926	20190816_140000	14	6126	2804	34.8398957	0.002672457
6927	20190816_150000	15	5527	3016	32.41979987	0.003000378
6928	20190816_160000	16	4614	3222	31.87677497	0.003442131
6929	20190816_170000	17	3232	3401	31.10504397	0.003440814
6930	20190816_180000	18	1599	3447	31.06685069	0.003481061
6931	20190816_190000	19	772	3541	32.39503856	0.003019115
6932	20190816_200000	20	632	3791	34.66707825	0.002880672
6933	20190816_210000	21	621	3693	35.12224899	0.001375172
6934	20190816_220000	22	526	3596	35.4882412	0.002148209
6935	20190816_230000	23	528	3554	34.44021503	0.003033339
6936	20190817_000000	0	521	3332	45.98004974	0.002405295
6937	20190817_010000	1	524	3032	44.08625009	0.002406493
6938	20190817_020000	2	450	2774	41.15563154	0.001989457
6939	20190817_030000	3	355	2519	37.58589298	0.001337992
6940	20190817_040000	4	257	2340	36.7396888	0.001929066
6941	20190817_050000	5	250	2198	35.86141019	0.002330415
6942	20190817_060000	6	871	1939	35.27896417	0.003328026
6943	20190817_070000	7	2667	1691	25.16935007	0.004265216
6944	20190817_080000	8	4811	1555	26.39755943	0.004681417
6945	20190817_090000	9	5803	1844	27.17929497	0.004561088
6946	20190817_100000	10	6347	2262	27.56720222	0.004618518
6947	20190817_110000	11	6600	2871	28.91854676	0.00445355
6948	20190817_120000	12	6630	3497	29.27055121	0.004392509
6949	20190817_130000	13	6472	4074	29.69456391	0.004325893
6950	20190817_140000	14	6110	4659	27.15857313	0.004263252
6951	20190817_150000	15	5536	4997	21.53713927	0.004001011
6952	20190817_160000	16	4620	5288	18.08796233	0.003796869
6953	20190817_170000	17	3256	5511	16.97745881	0.003828814
6954	20190817_180000	18	1560	5709	18.34854511	0.003969701
6955	20190817_190000	19	746	6003	21.55222074	0.003958992
6956	20190817_200000	20	601	6385	26.97417524	0.004375003
6957	20190817_210000	21	584	6366	32.00472762	0.003700933
6958	20190817_220000	22	516	5777	30.83368145	0.004109248
6959	20190817_230000	23	544	5587	26.81917064	0.004442529
6960	20190818_000000	0	530	5281	38.03314853	0.001302711
6961	20190818_010000	1	521	4937	35.64603407	0.001623651
6962	20190818_020000	2	461	4564	35.41887035	0.002682791
6963	20190818_030000	3	359	4086	33.92247732	0.00315057
6964	20190818_040000	4	281	3641	33.22681073	0.004016332
6965	20190818_050000	5	248	3218	31.65408932	0.004631677
6966	20190818_060000	6	879	2657	28.27745442	0.004959265
6967	20190818_070000	7	2601	2054	21.14434867	0.005281559
6968	20190818_080000	8	4672	1641	17.4766188	0.005301368
6969	20190818_090000	9	5744	1771	15.36328958	0.004782271
6970	20190818_100000	10	6352	2139	14.05479768	0.004719623
6971	20190818_110000	11	6578	2652	15.26223956	0.004568677
6972	20190818_120000	12	6564	3231	16.27840597	0.004477007
6973	20190818_130000	13	6377	3882	17.35570838	0.004362004
6974	20190818_140000	14	6001	4603	17.75462401	0.00439859
6975	20190818_150000	15	5428	5266	13.87257779	0.004211837
6976	20190818_160000	16	4523	5996	9.64713506	0.003305155
6977	20190818_170000	17	3141	6647	7.435506193	0.002873937
6978	20190818_180000	18	1513	6839	6.201040847	0.002615644
6979	20190818_190000	19	718	6974	7.831453906	0.002700105
6980	20190818_200000	20	598	7067	11.04894076	0.003078428
6981	20190818_210000	21	579	6706	18.99059239	0.003492232
6982	20190818_220000	22	551	6229	20.89175196	0.003760099
6983	20190818_230000	23	547	5968	16.97936076	0.003527263
6984	20190819_000000	0	509	5744	43.0514911	0.002467753
6985	20190819_010000	1	505	5535	38.29871475	0.001642032
6986	20190819_020000	2	427	5329	36.46809031	0.00207298
6987	20190819_030000	3	338	5100	35.51973984	0.002467556
6988	20190819_040000	4	314	4866	33.98866036	0.002779745
6989	20190819_050000	5	316	4630	33.90607424	0.004021121
6990	20190819_060000	6	902	4302	31.78343279	0.004377901
6991	20190819_070000	7	2407	4001	26.82987163	0.004201244
6992	20190819_080000	8	4208	3744	30.91774925	0.004288774
6993	20190819_090000	9	5295	3733	32.6783915	0.004110006
6994	20190819_100000	10	5930	3808	32.50210861	0.004247596
6995	20190819_110000	11	6176	3932	33.56827636	0.003795508
6996	20190819_120000	12	6188	4399	34.75657961	0.003033426
6997	20190819_130000	13	6040	4960	35.36404534	0.002415066
6998	20190819_140000	14	5676	5544	34.98393658	0.002609985
6999	20190819_150000	15	5108	6182	33.75552465	0.003295484
7000	20190819_160000	16	4216	6882	32.82198065	0.003742328
7001	20190819_170000	17	2933	7518	32.2873619	0.004037283
7002	20190819_180000	18	1447	7587	31.6319774	0.004265862
7003	20190819_190000	19	692	7561	30.28177985	0.00445922
7004	20190819_200000	20	557	7553	30.86558945	0.004361278
7005	20190819_210000	21	545	7330	33.97475585	0.003662902
7006	20190819_220000	22	529	6843	31.14991559	0.004324871
7007	20190819_230000	23	535	6760	25.28230498	0.004333184
7008	20190820_000000	0	510	6621	37.81988442	0.001360801
7009	20190820_010000	1	501	6504	35.31676091	0.00128659
7010	20190820_020000	2	374	6396	34.90587175	0.002222609
7011	20190820_030000	3	311	6392	34.07687459	0.002849175
7012	20190820_040000	4	227	6405	32.09132936	0.004555223
7013	20190820_050000	5	156	6439	29.58677087	0.004942637
7014	20190820_060000	6	636	6497	29.55528697	0.004632464
7015	20190820_070000	7	2125	6609	23.61709684	0.003938564
7016	20190820_080000	8	4140	6623	28.03391103	0.004615423
7017	20190820_090000	9	5261	6480	28.76437397	0.004549682
7018	20190820_100000	10	5890	6237	27.7751495	0.004665184
7019	20190820_110000	11	6156	5917	30.38673485	0.004567861
7020	20190820_120000	12	6202	5761	31.88216155	0.004229874
7021	20190820_130000	13	6076	5781	34.20635328	0.003177608
7022	20190820_140000	14	5745	5914	34.32485232	0.003158113
7023	20190820_150000	15	5222	6353	33.86678428	0.003498411
7024	20190820_160000	16	4315	7066	33.60654297	0.003183493
7025	20190820_170000	17	2967	7772	33.55479288	0.003367716
7026	20190820_180000	18	1452	8190	32.34842086	0.004028317
7027	20190820_190000	19	699	8517	31.89740073	0.004208815
7028	20190820_200000	20	576	8637	32.17493144	0.004166481
7029	20190820_210000	21	564	8404	35.26561284	0.002821959
7030	20190820_220000	22	533	7971	32.63870436	0.00376037
7031	20190820_230000	23	507	7830	24.70070821	0.004211942
7032	20190821_000000	0	437	7515	37.61799508	0.001460518
7033	20190821_010000	1	376	7174	35.04812071	0.001531528
7034	20190821_020000	2	309	6816	35.13709463	0.002924506
7035	20190821_030000	3	205	6398	33.28890149	0.003072442
7036	20190821_040000	4	169	5990	31.90684718	0.003583357
7037	20190821_050000	5	182	5606	31.55351327	0.004030403
7038	20190821_060000	6	604	5199	31.89150213	0.003517114
7039	20190821_070000	7	1737	4831	29.48704975	0.003793326
7040	20190821_080000	8	3291	4531	32.06704571	0.003478245
7041	20190821_090000	9	4380	4210	34.93371264	0.00284945
7042	20190821_100000	10	4954	3912	33.97413386	0.002854256
7043	20190821_110000	11	5206	3720	35.13758579	0.002634458
7044	20190821_120000	12	5281	3592	35.00066394	0.001689904
7045	20190821_130000	13	5168	3535	35.04154199	0.001328357
7046	20190821_140000	14	4875	3539	34.81375939	0.001126978
7047	20190821_150000	15	4353	3795	34.83273541	0.00147842
7048	20190821_160000	16	3611	4115	34.97158319	0.001529087
7049	20190821_170000	17	2408	4476	34.846922	0.00145482
7050	20190821_180000	18	1140	4907	35.26972712	0.001910102
7051	20190821_190000	19	571	5378	35.23565027	0.002082793
7052	20190821_200000	20	515	5857	35.11445568	0.00184246
7053	20190821_210000	21	493	5978	34.66879635	0.000991647
7054	20190821_220000	22	476	6417	35.55131512	0.00255239
7055	20190821_230000	23	474	6376	33.17793015	0.002970928
7056	20190822_000000	0	459	6069	43.2078177	0.002860036
7057	20190822_010000	1	430	5770	36.29896888	0.001562194
7058	20190822_020000	2	402	5506	33.75724962	0.001770172
7059	20190822_030000	3	275	5323	33.60761131	0.002592871
7060	20190822_040000	4	247	5175	31.65470184	0.002934879
7061	20190822_050000	5	268	5075	31.45070776	0.004177114
7062	20190822_060000	6	819	4737	31.40332654	0.004067281
7063	20190822_070000	7	2237	4307	29.40515107	0.003931542
7064	20190822_080000	8	4010	3985	30.53879386	0.004475987
7065	20190822_090000	9	5262	3812	31.21782221	0.004288865
7066	20190822_100000	10	5960	3672	30.02879646	0.004415286
7067	20190822_110000	11	6237	3583	31.32751178	0.004359548
7068	20190822_120000	12	6194	3556	32.91349681	0.004250656
7069	20190822_130000	13	5978	3545	33.98695183	0.003654778
7070	20190822_140000	14	5621	3552	34.0529397	0.003557183
7071	20190822_150000	15	5172	3748	33.83723883	0.00380148
7072	20190822_160000	16	4262	4005	34.02419121	0.003764329
7073	20190822_170000	17	2893	4253	33.88034986	0.003442375
7074	20190822_180000	18	1344	4719	33.65725408	0.003051036
7075	20190822_190000	19	671	5250	34.3630713	0.00304833
7076	20190822_200000	20	563	5665	34.58764061	0.003077196
7077	20190822_210000	21	554	5557	35.3628779	0.002392349
7078	20190822_220000	22	442	5077	34.36604431	0.002824399
7079	20190822_230000	23	405	4843	33.38412554	0.003721129
7080	20190823_000000	0	357	4525	42.42430745	0.002675762
7081	20190823_010000	1	307	4230	36.96896724	0.002096912
7082	20190823_020000	2	252	3991	36.86107323	0.002103048
7083	20190823_030000	3	184	3839	33.72945681	0.001623256
7084	20190823_040000	4	131	3722	32.17046467	0.00188606
7085	20190823_050000	5	159	3650	31.69301387	0.002580326
7086	20190823_060000	6	706	3532	31.0077304	0.002552263
7087	20190823_070000	7	2277	3307	29.97330931	0.002844554
7088	20190823_080000	8	4289	3132	31.42743912	0.002794113
7089	20190823_090000	9	5536	3098	31.43852889	0.003531213
7090	20190823_100000	10	6212	3074	30.15021667	0.003841386
7091	20190823_110000	11	6470	3086	29.8689755	0.003846703
7092	20190823_120000	12	6497	3088	31.35424795	0.003855354
7093	20190823_130000	13	6334	3103	31.72553019	0.00304294
7094	20190823_140000	14	5954	3140	32.29491816	0.002619971
7095	20190823_150000	15	5349	3266	32.4966774	0.002487642
7096	20190823_160000	16	4385	3420	32.3233139	0.002508984
7097	20190823_170000	17	2944	3618	32.78707939	0.002496256
7098	20190823_180000	18	1374	3941	32.95458674	0.002496964
7099	20190823_190000	19	674	4230	33.04984738	0.002478231
7100	20190823_200000	20	591	4562	33.39064692	0.002060252
7101	20190823_210000	21	533	4588	34.66794421	0.001589416
7102	20190823_220000	22	504	4472	33.05846154	0.001675322
7103	20190823_230000	23	477	4137	31.67714235	0.002147469
7104	20190824_000000	0	399	3694	46.11341736	0.002390911
7105	20190824_010000	1	326	3313	43.32168889	0.002870996
7106	20190824_020000	2	243	2977	39.4411496	0.002567151
7107	20190824_030000	3	194	2671	37.23678413	0.00221028
7108	20190824_040000	4	142	2452	35.02250719	0.001765998
7109	20190824_050000	5	156	2292	32.43907771	0.001809938
7110	20190824_060000	6	692	2080	30.75055927	0.002551553
7111	20190824_070000	7	2182	1828	28.01660286	0.00329849
7112	20190824_080000	8	4200	1675	27.15660852	0.003741998
7113	20190824_090000	9	5493	1727	29.44481129	0.003146759
7114	20190824_100000	10	6159	1836	28.58494065	0.00344865
7115	20190824_110000	11	6459	1975	27.91443185	0.003563253
7116	20190824_120000	12	6493	2114	27.89796366	0.003586787
7117	20190824_130000	13	6315	2258	29.09957114	0.003340387
7118	20190824_140000	14	5910	2442	28.53055396	0.003322769
7119	20190824_150000	15	5258	2651	28.12201912	0.003578834
7120	20190824_160000	16	4300	2874	26.48241243	0.003657392
7121	20190824_170000	17	2886	3168	25.87671184	0.003656452
7122	20190824_180000	18	1348	3460	26.26821732	0.0036039
7123	20190824_190000	19	676	3772	28.55007207	0.003317192
7124	20190824_200000	20	578	4128	28.54059395	0.00332626
7125	20190824_210000	21	555	4158	30.58116559	0.002667019
7126	20190824_220000	22	580	4220	29.90645705	0.003088665
7127	20190824_230000	23	575	4062	28.68232944	0.003598442
7128	20190825_000000	0	542	3821	42.92515487	0.002503336
7129	20190825_010000	1	447	3590	39.942033	0.002183358
7130	20190825_020000	2	278	3386	37.40419944	0.001895808
7131	20190825_030000	3	130	3249	35.51045012	0.002006909
7132	20190825_040000	4	99	3127	35.25075638	0.002811362
7133	20190825_050000	5	132	3023	33.10746688	0.003865901
7134	20190825_060000	6	695	2896	27.06023989	0.004475294
7135	20190825_070000	7	2173	2775	16.07243507	0.00333386
7136	20190825_080000	8	4164	2755	11.83558241	0.002795273
7137	20190825_090000	9	5259	2927	13.18188382	0.003160338
7138	20190825_100000	10	5823	3192	13.79878576	0.003595922
7139	20190825_110000	11	6127	3540	13.12566076	0.00334412
7140	20190825_120000	12	5923	4044	13.89495507	0.003271709
7141	20190825_130000	13	5643	4613	12.48396201	0.002365618
7142	20190825_140000	14	5181	5235	12.88952483	0.002362806
7143	20190825_150000	15	4486	5638	13.21951892	0.00306551
7144	20190825_160000	16	3518	6098	10.87439765	0.002971018
7145	20190825_170000	17	2237	6517	9.698739221	0.002991848
7146	20190825_180000	18	1029	6689	10.46115532	0.003029788
7147	20190825_190000	19	514	6875	12.70878354	0.003176954
7148	20190825_200000	20	452	6972	12.27930729	0.002251749
7149	20190825_210000	21	444	6738	21.24270606	0.003197181
7150	20190825_220000	22	236	6164	22.098584	0.003221719
7151	20190825_230000	23	221	5812	19.42128858	0.003077328
7152	20190826_000000	0	191	5577	48.63007307	0.003461714
7153	20190826_010000	1	186	5399	42.5252286	0.003135206
7154	20190826_020000	2	145	5249	36.26078472	0.002276288
7155	20190826_030000	3	90	4992	34.63214316	0.002333133
7156	20190826_040000	4	59	4752	32.94540932	0.00260647
7157	20190826_050000	5	134	4584	32.55472354	0.002945205
